	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.0	0.0	0.0	0.19340245	0.0	0.0	4.559283e-05	0.0043294183	0.0
segsize2	0.00531709	0.0	0.0	0.15648185	0.0	0.005813538	0.0006660877	0.0012253216	0.0
segsize3	0.02374842	0.0	0.0	0.17212108	0.0	0.028163908	0.0007433948	0.0	0.0
segsize4	0.060661342	0.015447448	0.0	0.09565759	0.049889352	0.08088016	0.0	0.018854566	0.0
segsize5	0.041402027	0.0	0.0	0.0	0.030140504	0.06696578	0.0	0.046672292	0.0
segsize6	0.02558595	0.0	0.0	0.0	0.0	0.04953196	0.0025524867	0.062424358	0.00012336302
segsize7	0.011584546	0.0	0.0	0.0	0.0	0.033404272	0.00998084	0.06973057	0.0014419586
segsize8	0.0030416755	0.0	0.0	0.0	0.0	0.013124272	0.012681239	0.043661173	0.00082586583
segsize9	1.2698805e-24	0.0	0.0	0.0	0.0	0.0053854967	0.010180494	0.025874134	0.00026710698
segsize10	0.0006851754	0.0	0.0	0.0	0.0	0.0050113597	0.019546783	0.035845388	0.00023883746
segsize11	0.0041051446	0.0	0.0	0.0	0.0	0.004007511	0.025501737	0.03150817	3.3978994e-33
segsize12	0.005888109	0.0	0.0	0.0	0.0	0.002110806	0.029212369	0.021559972	0.0
segsize13	0.0073859585	0.0	0.0	0.0	0.0	0.0007603071	0.022208419	0.01040631	0.0005395216
segsize14	0.0064534442	1.9660651e-15	0.0	0.0	0.0	4.555185e-10	0.014952674	0.0039004972	0.00071830995
segsize15	0.016800016	0.011985755	8e-45	0.0	0.002733686	0.0	0.022139002	1.19913516e-32	0.0021121732
segsize16	0.0069966097	0.0	0.07940887	0.0	1.648e-42	0.0	0.009728743	0.0	0.0017285504
segsize17	0.0074416907	0.0	0.096357964	0.0	0.006306411	0.0	0.014230703	0.0	0.002504272
segsize18	0.0043387753	0.0	0.07379583	0.0	0.0023646392	0.0	0.00689584	0.0	0.0019709056
segsize19	0.003096279	0.0	0.10104683	0.0	0.0016632715	0.0	0.00539371	0.0	0.0015540959
segsize20	0.0009388796	0.0	0.11890151	0.0	1e-45	0.0	0.0018191441	0.0	0.0010357924
segsize21	0.0009779043	0.0	0.18895397	0.0	0.0029620517	0.0	0.0030906124	0.0	0.002830119
segsize22	0.0	0.0	0.3415351	0.0	0.0	0.0	0.0	0.0	0.0033064163
changepoint1	0.006459507	0.3691926	0.0	0.011656453	0.0	0.0	0.0057033775	0.0	0.0070850216
changepoint2	0.0	0.60336614	0.0	0.0	0.0	0.00016495389	0.021114428	0.026909024	0.0019706683
changepoint3	0.0	0.0	0.0	0.0	0.0	0.2747224	0.068123415	0.0	0.0062358086
changepoint4	0.11242164	0.0	4.9362042e-29	0.0	0.0	0.154942	0.044583946	2.746546e-11	0.0047022165
changepoint5	0.3583145	0.0	3.1135241e-15	0.0	0.0	0.022614429	0.013182884	0.0	0.0007573329
changepoint6	0.092225075	0.0	0.0	0.0	0.020238582	0.0	3.7225505e-05	0.0136538185	0.0
changepoint7	0.053823005	0.0	0.0	0.0	0.0970745	0.0	0.0	0.004304041	0.0
changepoint8	0.039531443	0.0	0.0	0.0	0.1413363	2.020714e-18	9.1021684e-05	0.0051666396	4.0219498e-07
changepoint9	0.016561342	0.0	0.0	0.0	0.18591121	1.7560067e-05	6.7548855e-05	0.0034471916	0.0
changepoint10	0.0021676216	0.0	0.0	1.8074855e-13	0.45216253	0.00012793315	3.250961e-05	0.0003988045	0.0
bp10MB1	2.0720101e-09	0.0	0.0	0.0	0.0	0.027762752	0.20965447	0.00013243723	0.6014369
bp10MB2	7.0145495e-19	0.0	0.0	0.0	0.0	0.064809285	0.23733251	0.085789464	0.2342616
bp10MB3	0.045451473	0.0	0.0	0.06043545	0.0	0.07870264	0.018024877	0.052713517	0.0035843705
bpchrarm1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076589145
bpchrarm2	0.0	0.0	0.0	0.0	0.0	0.0	0.039912518	0.0	0.03998905
bpchrarm3	0.010137067	0.0	0.0	0.017630134	0.0	0.024356952	0.0299158	0.007305684	0.0010001345
bpchrarm4	0.0005600792	0.0	0.0	0.004428135	0.0	0.007150515	0.0	0.014985814	0.0
bpchrarm5	0.0	0.0	0.0	0.0007515362	0.00721695	0.0011028248	0.0	0.0	0.0
osCN1	0.0	0.0	0.0	0.21123467	0.0	0.0	0.08076522	0.33522388	0.0011900306
osCN2	0.023505697	0.0	0.0	0.07353154	0.0	0.040531076	0.019888375	0.07397754	0.0
osCN3	0.0023925377	8.025219e-06	0.0	0.0026691346	0.0	0.007835265	0.0	0.0	0.0
