"signature"	"gene"	"rho"	"p.value"	"q.value"
"CX5"	"XRCC5"	"-0.021714456374947"	"0.118349507346067"	0.140839347442448
"CX5"	"USP45"	"0.0214429628638118"	"0.123023022220084"	0.145294431415099
"CX5"	"ALKBH2"	"-0.0212949273044357"	"0.125631347905999"	0.147435233664819
"CX5"	"RBBP8"	"0.0212791509570702"	"0.125911841888933"	0.147435233664819
"CX5"	"XRCC1"	"-0.0209204024013925"	"0.132422695075441"	0.154399227449663
"CX5"	"COPS6"	"-0.0178040090892826"	"0.200389126737977"	0.232655172568668
"CX5"	"BABAM2"	"0.0162844719732946"	"0.2415404186484"	0.279249260378319
"CX5"	"ATRIP"	"-0.0162330705142072"	"0.243029486286493"	0.279790248918063
"CX5"	"XRCC4"	"-0.0161333726547906"	"0.245936033433472"	0.28195177054716
"CX5"	"PMS1"	"0.0142247177232972"	"0.306309783644363"	0.349703669660648
"CX5"	"POLH"	"-0.0139994701892538"	"0.314033190438652"	0.35703358580992
"CX5"	"COPS7B"	"-0.0138330641144034"	"0.319820557333924"	0.362110878964856
"CX5"	"MUS81"	"-0.0135907211038038"	"0.328372847593903"	0.370264033912467
"CX5"	"GTF2H5"	"-0.0129363764619511"	"0.352197969156523"	0.395500998151178
"CX5"	"CUL4A"	"-0.0126440402500151"	"0.363187035823115"	0.406176521696055
"CX5"	"NTHL1"	"0.0123353233397662"	"0.375022044389223"	0.417707480335964
"CX5"	"MLH1"	"0.0122211827211298"	"0.379457412562089"	0.420936562923127
"CX5"	"WDR48"	"0.0118958161664989"	"0.392276735790584"	0.433402522607339
"CX5"	"COPS7A"	"-0.01116447468752"	"0.422033994595861"	0.464406885619542
"CX5"	"HUS1"	"0.0109151747040922"	"0.432472393815306"	0.473989743621575
"CX5"	"ERCC6"	"0.010791734060938"	"0.44674156385673"	0.487678041819697
"CX5"	"OGG1"	"0.00979286583056285"	"0.481275455299251"	0.52329156647617
"CX5"	"ASCC2"	"0.00918481754836438"	"0.508918249768291"	0.551160476033643
"CX5"	"CUL4B"	"0.0090423789880291"	"0.527359286028964"	0.568883639259591
"CX5"	"ELL"	"-0.00802255824313063"	"0.564888035889046"	0.602276724612394
"CX5"	"MNAT1"	"0.00795832099661785"	"0.567107280839407"	0.602276724612394
"CX5"	"PIAS4"	"-0.00796023496986694"	"0.567014049513077"	0.602276724612394
"CX5"	"TFPT"	"-0.00802689694738221"	"0.563771476269003"	0.602276724612394
"CX5"	"EYA1"	"-0.00787096946152422"	"0.571370046938127"	0.604460976297478
"CX5"	"CHD1L"	"0.00674007073631678"	"0.643055404774683"	0.677681465031781
"CX5"	"PIAS1"	"0.00637401009885446"	"0.646679637012202"	0.678889733874879
"CX5"	"UBE2N"	"0.00617084212223845"	"0.657209695894293"	0.687310903339833
"CX5"	"POLB"	"0.00576476356209457"	"0.678459857322335"	0.706836505347224
"CX5"	"BAP1"	"0.00570777420457312"	"0.681463170594016"	0.707276169480153
"CX5"	"FAAP20"	"0.00517305869661307"	"0.709882876469673"	0.733992106236568
"CX5"	"XRCC6"	"0.00466922786177424"	"0.737036262182603"	0.759202766308396
"CX5"	"REV1"	"-0.00438957133655799"	"0.752253463968569"	0.771975464896584
"CX5"	"USP10"	"0.00296062681792023"	"0.831398376037117"	0.85001177251556
"CX5"	"POLR2J"	"-0.00289380810974184"	"0.835148334091905"	0.850671537327814
"CX5"	"RAD23A"	"0.0021664427423263"	"0.876193912064877"	0.889174562613986
"CX5"	"COPS8"	"0.00154553168563451"	"0.911502073621602"	0.921592502480882
"CX5"	"EYA2"	"-0.000591052340142171"	"0.96609657656029"	0.973200227858527
"CX5"	"INO80B"	"0.000188767773539619"	"0.989169142396568"	0.989184093111369
"CX5"	"PMS2"	"-0.000188507186040137"	"0.989184093111369"	0.989184093111369
"No.IHR"	"KPNA2"	"-0.353502154059632"	"3.76213624056824e-152"	1.0308253299157e-149
"No.IHR"	"ACTL6A"	"-0.339976465416882"	"3.68933975126058e-140"	5.054395459227e-138
"No.IHR"	"EME1"	"-0.320884444701656"	"3.16813882840903e-124"	2.89356679661358e-122
"No.IHR"	"RFC4"	"-0.314630906114263"	"2.97887577524482e-119"	2.0405299060427e-117
"No.IHR"	"BLM"	"-0.302305718594641"	"8.50369701102927e-110"	4.66002596204404e-108
"No.IHR"	"POLQ"	"-0.28255585978797"	"1.40060399714459e-95"	6.39609158696029e-94
"No.IHR"	"RAD51AP1"	"-0.280870274165331"	"2.02975951723766e-94"	7.94505868175884e-93
"No.IHR"	"CCNH"	"0.278689598746538"	"6.27489066967502e-93"	2.14915005436369e-91
"No.IHR"	"TOPBP1"	"-0.266833995580025"	"4.61451621715872e-85"	1.40486382611277e-83
"No.IHR"	"MSH2"	"-0.261190840789561"	"1.86472611913888e-81"	5.10934956644053e-80
"No.IHR"	"POLK"	"0.253132073717009"	"1.85720334839618e-76"	4.62612470418685e-75
"No.IHR"	"MSH6"	"-0.252512712200945"	"4.42240629386361e-76"	1.00978277043219e-74
"No.IHR"	"EXO1"	"-0.246878302752848"	"1.06087756383171e-72"	2.23600348069145e-71
"No.IHR"	"FANCI"	"-0.245584764203184"	"6.15937612944637e-72"	1.20547789962022e-70
"No.IHR"	"FANCD2"	"-0.244079756634124"	"4.70567732275588e-71"	8.59570390956741e-70
"No.IHR"	"MSH3"	"0.240648509746472"	"4.60521096646346e-69"	7.88642378006867e-68
"No.IHR"	"BRIP1"	"-0.240121703684746"	"9.24882833971046e-69"	1.49069350887098e-67
"No.IHR"	"UBA7"	"0.232706853889084"	"1.41340849222245e-64"	2.15152181593862e-63
"No.IHR"	"CCNA2"	"-0.229861411730805"	"5.21598627959173e-63"	7.5220012663586e-62
"No.IHR"	"RAD51"	"-0.229055342298527"	"1.43678308341652e-62"	1.96839282428063e-61
"No.IHR"	"UBE2T"	"-0.228443884603217"	"3.09075465107757e-62"	4.03269892569169e-61
"No.IHR"	"RAD1"	"-0.216865031636212"	"4.03256369604326e-56"	5.02237478507206e-55
"No.IHR"	"DNA2"	"-0.216447203798838"	"6.60330185434437e-56"	7.86654220908851e-55
"No.IHR"	"FANCB"	"-0.220522971285949"	"6.60015024765392e-55"	7.53517153273823e-54
"No.IHR"	"ISY1"	"-0.218916102116226"	"9.98912556908599e-55"	1.09480816237182e-53
"No.IHR"	"CLSPN"	"-0.213034156339517"	"3.56830350818767e-54"	3.76044292785931e-53
"No.IHR"	"MDC1"	"-0.209740369512023"	"1.57129676509797e-52"	1.59457523569201e-51
"No.IHR"	"CHEK2"	"-0.208366191953085"	"7.47910533462249e-52"	7.31883879173772e-51
"No.IHR"	"RAD17"	"0.207355509183069"	"2.33953961635618e-51"	2.21046156855722e-50
"No.IHR"	"XRCC2"	"-0.205127866238851"	"2.82872775291183e-50"	2.58357134765947e-49
"No.IHR"	"GEN1"	"-0.203589703144217"	"1.55473939402234e-49"	1.37418901278104e-48
"No.IHR"	"XPC"	"0.201914119866597"	"9.79523634421786e-49"	8.38717111973654e-48
"No.IHR"	"TIMELESS"	"-0.201216781242575"	"2.09698047947153e-48"	1.74112924659151e-47
"No.IHR"	"RAD51C"	"-0.200571181202151"	"4.23204989116016e-48"	3.4105343240526e-47
"No.IHR"	"RNF168"	"-0.195482121591405"	"9.85448637693107e-46"	7.71465504936889e-45
"No.IHR"	"POLR2D"	"-0.193590915143738"	"7.18960360591263e-45"	5.47208718894461e-44
"No.IHR"	"RUVBL1"	"-0.191522167443309"	"6.17365440951924e-44"	4.57184137353587e-43
"No.IHR"	"CDK7"	"0.187493247529118"	"3.78920757772819e-42"	2.7322180955198e-41
"No.IHR"	"GTF2H4"	"-0.186048392535436"	"1.62153080187733e-41"	1.139229332601e-40
"No.IHR"	"FANCE"	"-0.184731610048073"	"6.03704611301397e-41"	4.13537658741457e-40
"No.IHR"	"CDK2"	"-0.181591191991691"	"1.33365980121852e-39"	8.91275086667987e-39
"No.IHR"	"GPS1"	"-0.178844234269576"	"1.90935150282494e-38"	1.24562455184294e-37
"No.IHR"	"MPG"	"0.178687739976288"	"2.2190884277296e-38"	1.41402378883235e-37
"No.IHR"	"POLR2H"	"-0.177664971512181"	"5.90725767025455e-38"	3.67861045829488e-37
"No.IHR"	"KDM4B"	"0.176855810516712"	"1.27634912788405e-37"	7.77154802311622e-37
"No.IHR"	"POLR2K"	"-0.173713782970656"	"2.45445194223999e-36"	1.46199963516034e-35
"No.IHR"	"UBE2V2"	"-0.173603364329081"	"2.72042762657652e-36"	1.58595142485525e-35
"No.IHR"	"USP1"	"-0.173551905014914"	"2.85397924809039e-36"	1.6291464874516e-35
"No.IHR"	"NSD2"	"-0.173140405033509"	"4.18462307074614e-36"	2.33997290078458e-35
"No.IHR"	"FEN1"	"-0.171535204425228"	"1.8452033633211e-35"	1.01117144309996e-34
"No.IHR"	"XRCC3"	"-0.171470894302154"	"1.95762569655926e-35"	1.05174400168086e-34
"No.IHR"	"PRKDC"	"-0.168575655023333"	"2.73931897163071e-34"	1.44341038120541e-33
"No.IHR"	"FAAP24"	"-0.167633456864839"	"6.39965731146601e-34"	3.30850208177677e-33
"No.IHR"	"NEIL2"	"0.166588125036591"	"1.63111474726658e-33"	8.27639705094524e-33
"No.IHR"	"FANCA"	"-0.16422573025599"	"1.32129199890667e-32"	6.58243650364414e-32
"No.IHR"	"MAD2L2"	"-0.162986804178839"	"3.90889335927133e-32"	1.91256567935776e-31
"No.IHR"	"DDB2"	"0.161419693036584"	"1.52255727868963e-31"	7.31895955019226e-31
"No.IHR"	"SIRT6"	"0.160535875345963"	"3.25836329627629e-31"	1.53929576410294e-30
"No.IHR"	"POLI"	"0.159362238127968"	"8.88928286899458e-31"	4.12824323068562e-30
"No.IHR"	"YY1"	"-0.158843606434417"	"1.38171930461935e-30"	6.30985149109503e-30
"No.IHR"	"NEIL3"	"-0.158819236755276"	"1.41060257338122e-30"	6.33614926404023e-30
"No.IHR"	"RPA1"	"-0.158172398613008"	"2.43985899935587e-30"	1.07826026745727e-29
"No.IHR"	"XPA"	"0.157431229312084"	"4.55816725993525e-30"	1.98244099876549e-29
"No.IHR"	"CHEK1"	"-0.157049594422951"	"6.28108579647202e-30"	2.68908985661458e-29
"No.IHR"	"PARP2"	"-0.156271173410838"	"1.20494476676895e-29"	5.07930563222603e-29
"No.IHR"	"DCLRE1B"	"-0.156723389535325"	"1.46925861938332e-29"	6.09964941986409e-29
"No.IHR"	"BRCA1"	"-0.154629724904563"	"4.70779376436536e-29"	1.92527685288971e-28
"No.IHR"	"RHNO1"	"-0.152662633932473"	"2.36362350754581e-28"	9.52401236864047e-28
"No.IHR"	"UBE2B"	"0.14985175904488"	"2.28493706677017e-27"	9.0735182071743e-27
"No.IHR"	"RFC3"	"-0.148274557714641"	"8.00708157655645e-27"	3.13420050282352e-26
"No.IHR"	"RNF8"	"-0.145990088684231"	"4.80606691674344e-26"	1.85473568336296e-25
"No.IHR"	"RAD18"	"-0.144911699901266"	"1.10888369791858e-25"	4.21991851707904e-25
"No.IHR"	"RAD50"	"0.144350215783986"	"1.70941044114319e-25"	6.41614329963334e-25
"No.IHR"	"BRCA2"	"-0.143708231487652"	"2.79794016100708e-25"	1.03599405961614e-24
"No.IHR"	"MUTYH"	"-0.140931835963676"	"2.29642171914133e-24"	8.38959401392966e-24
"No.IHR"	"PPIE"	"-0.139555507331971"	"6.41935631970239e-24"	2.31434688368218e-23
"No.IHR"	"DTL"	"-0.138866408397311"	"1.06987786714144e-23"	3.80709786489292e-23
"No.IHR"	"NEIL1"	"0.138846900409414"	"1.085420779735e-23"	3.81288838009474e-23
"No.IHR"	"PCLAF"	"-0.137606454946977"	"2.70431249749702e-23"	9.37951423182511e-23
"No.IHR"	"PARP1"	"-0.13662471061967"	"5.53683648836912e-23"	1.89636649726642e-22
"No.IHR"	"POLE2"	"-0.13623735686801"	"7.33542545304446e-23"	2.4813661409064e-22
"No.IHR"	"MBD4"	"-0.135615425398943"	"1.15035407582134e-22"	3.84386605823228e-22
"No.IHR"	"ABRAXAS1"	"0.13478876690878"	"2.08522754921044e-22"	6.8837632347429e-22
"No.IHR"	"RFC5"	"-0.132624963119427"	"9.7211879326577e-22"	3.17095892089073e-21
"No.IHR"	"FAAP100"	"-0.128163809616258"	"2.14528323377306e-20"	6.91538360063316e-20
"No.IHR"	"RAD9A"	"-0.126761351782055"	"5.55027641400084e-20"	1.7683438807398e-19
"No.IHR"	"ERCC3"	"-0.12262690483571"	"8.60332489655554e-19"	2.67876252460934e-18
"No.IHR"	"FTO"	"0.122629605789609"	"8.58819051690275e-19"	2.67876252460934e-18
"No.IHR"	"SUMO2"	"-0.121680261447919"	"1.59082451948495e-18"	4.89759458807726e-18
"No.IHR"	"DCLRE1C"	"-0.121371815228762"	"1.94158112357068e-18"	5.91103586509296e-18
"No.IHR"	"POLD3"	"-0.119247540091676"	"7.55299421300582e-18"	2.27419825754241e-17
"No.IHR"	"INO80"	"0.118849119964163"	"9.71864527616587e-18"	2.89446609311897e-17
"No.IHR"	"RFC2"	"-0.118466829201603"	"1.23684261047221e-17"	3.64403091687511e-17
"No.IHR"	"SPRTN"	"-0.116894896572389"	"3.30605690843782e-17"	9.6368041799145e-17
"No.IHR"	"POLM"	"0.113980114350086"	"1.97682927644814e-16"	5.70159180786095e-16
"No.IHR"	"KDM4A"	"-0.113862714137319"	"2.12246465167802e-16"	6.05786785999768e-16
"No.IHR"	"POLN"	"0.113326964630246"	"2.93303203038276e-16"	8.28505954974099e-16
"No.IHR"	"PCNA"	"-0.112608341081867"	"4.51549663169983e-16"	1.26249599702628e-15
"No.IHR"	"TERF2IP"	"0.111407026769362"	"9.23223065786425e-16"	2.55518303056041e-15
"No.IHR"	"FANCM"	"-0.11079313433052"	"1.32662376391944e-15"	3.63494911313927e-15
"No.IHR"	"POLL"	"0.10868637359297"	"4.53390119955246e-15"	1.22998903829443e-14
"No.IHR"	"TIPIN"	"-0.107416235729624"	"9.4043081803847e-15"	2.52625533473079e-14
"No.IHR"	"COPS4"	"0.107159987079773"	"1.08843797158641e-14"	2.8954563515988e-14
"No.IHR"	"ATM"	"0.105176988516405"	"3.3338092799611e-14"	8.78330521835905e-14
"No.IHR"	"AQR"	"0.104848605964911"	"4.00475902124215e-14"	1.04505140173367e-13
"No.IHR"	"TP53"	"0.104277662767698"	"5.50108446436902e-14"	1.42197843701614e-13
"No.IHR"	"UFD1"	"-0.104563909848724"	"6.34652920206924e-14"	1.62518598258595e-13
"No.IHR"	"ATR"	"-0.103919334767631"	"6.70806592653114e-14"	1.70186117024957e-13
"No.IHR"	"ERCC8"	"0.10328421235134"	"9.51859037891609e-14"	2.39274657231469e-13
"No.IHR"	"MRE11"	"-0.103159428984455"	"1.01934970320979e-13"	2.53910744254075e-13
"No.IHR"	"TERF1"	"-0.102995809527733"	"1.11501093828677e-13"	2.75236934315833e-13
"No.IHR"	"POLD1"	"-0.102620614811819"	"1.36892000983357e-13"	3.34896502405713e-13
"No.IHR"	"COPS2"	"0.100407992631335"	"4.52158844873721e-13"	1.0963851636761e-12
"No.IHR"	"FANCG"	"-0.100584456105152"	"5.91206506869415e-13"	1.42097002528263e-12
"No.IHR"	"POLR2L"	"0.0995161248228544"	"7.26612031605185e-13"	1.73123214486801e-12
"No.IHR"	"PRPF19"	"-0.099388840595109"	"7.77241997115592e-13"	1.83589920008338e-12
"No.IHR"	"COPS3"	"-0.0993240248303801"	"8.04338165745678e-13"	1.8836637385839e-12
"No.IHR"	"POLR2E"	"0.0990116305805491"	"9.48492435907995e-13"	2.20243158846433e-12
"No.IHR"	"LIG1"	"-0.0989590255604195"	"9.75142705293489e-13"	2.24528656512955e-12
"No.IHR"	"FANCC"	"-0.0988166536055248"	"1.05100954400841e-12"	2.39980512548587e-12
"No.IHR"	"ZNF830"	"0.0984444802797748"	"1.27775502380378e-12"	2.89342873158873e-12
"No.IHR"	"ASCC1"	"-0.0970109554372795"	"2.69336400773559e-12"	6.04903064032419e-12
"No.IHR"	"DDB1"	"-0.0967705995294096"	"3.04885770504451e-12"	6.79176431855444e-12
"No.IHR"	"ACTR8"	"0.0964180650650241"	"3.65486438088801e-12"	8.07607129325254e-12
"No.IHR"	"UNG"	"-0.0956390749211472"	"5.44313860880205e-12"	1.19313598304941e-11
"No.IHR"	"RIF1"	"-0.093761893275769"	"1.40293416817666e-11"	3.05082509587623e-11
"No.IHR"	"SUMO1"	"-0.0931446936677675"	"1.90761075155121e-11"	4.11563264507899e-11
"No.IHR"	"POLR2B"	"-0.0928501416530468"	"2.20736878213341e-11"	4.72514879925433e-11
"No.IHR"	"POLR2G"	"-0.0907253070528645"	"6.24186826033195e-11"	1.32579217312477e-10
"No.IHR"	"POLE3"	"-0.0906350688818585"	"6.52019945622789e-11"	1.37425742385111e-10
"No.IHR"	"TRIM25"	"-0.0895324517032313"	"1.10734240789039e-10"	2.31612076154173e-10
"No.IHR"	"DCLRE1A"	"-0.089241748427841"	"1.2719503391161e-10"	2.64026055240766e-10
"No.IHR"	"USP43"	"0.0891469085767142"	"1.33065338451908e-10"	2.74134607036262e-10
"No.IHR"	"LIG3"	"-0.0891268586466935"	"1.34339846866992e-10"	2.74694910757879e-10
"No.IHR"	"COPS5"	"-0.0885440316979964"	"1.77072534893667e-10"	3.59391663413813e-10
"No.IHR"	"XRCC4"	"0.0883309058502771"	"1.95804085253311e-10"	3.94487642348582e-10
"No.IHR"	"TOP3A"	"-0.0881323078948565"	"2.14992563783186e-10"	4.29985127566372e-10
"No.IHR"	"CENPS"	"-0.0898456730934772"	"2.46409986730445e-10"	4.89248814232913e-10
"No.IHR"	"SUMO3"	"-0.0870995520916469"	"3.48442644963975e-10"	6.86858163454166e-10
"No.IHR"	"FANCL"	"-0.0859378423746697"	"5.95880006890693e-10"	1.16622229920036e-09
"No.IHR"	"MGMT"	"0.0855146463453828"	"7.23260186064013e-10"	1.40548433320241e-09
"No.IHR"	"XAB2"	"0.082882828022969"	"2.36325694611418e-09"	4.56008734672736e-09
"No.IHR"	"POLD2"	"-0.0825460065390496"	"2.74284089173344e-09"	5.25551331702771e-09
"No.IHR"	"POLE"	"-0.0823288327831521"	"3.01839601353501e-09"	5.74333685908745e-09
"No.IHR"	"TDP1"	"-0.0817659214435433"	"3.86410085901503e-09"	7.30181817496633e-09
"No.IHR"	"TCEA1"	"-0.0813543083226558"	"4.62423391792027e-09"	8.67835680486407e-09
"No.IHR"	"POLD4"	"0.0811374155527425"	"5.08140377051858e-09"	9.47146008926592e-09
"No.IHR"	"POLR2F"	"-0.0807758114665833"	"5.94308278612087e-09"	1.10027343472778e-08
"No.IHR"	"GTF2H2"	"0.0804463958894975"	"6.85062266989227e-09"	1.2597789339265e-08
"No.IHR"	"EYA4"	"-0.0791146848151507"	"1.20994715828617e-08"	2.2101701424694e-08
"No.IHR"	"RMI1"	"-0.0796187688394125"	"1.22395713824682e-08"	2.22095533695118e-08
"No.IHR"	"BRCC3"	"-0.0807506079181919"	"1.57298558472033e-08"	2.83551348824586e-08
"No.IHR"	"WRN"	"0.0780638459945071"	"1.8832526206181e-08"	3.37262234019189e-08
"No.IHR"	"PPP5C"	"-0.0765585864387148"	"3.5144385542398e-08"	6.25296210299809e-08
"No.IHR"	"RNF111"	"0.0742052594961471"	"9.10674827699805e-08"	1.60983808251449e-07
"No.IHR"	"ACTR5"	"-0.0754724701643901"	"9.22352398282253e-08"	1.62002921236755e-07
"No.IHR"	"UIMC1"	"0.0725579217338316"	"1.74385405198628e-07"	3.04341407798879e-07
"No.IHR"	"POLE4"	"-0.0721389603134162"	"2.0526216669622e-07"	3.5596097262509e-07
"No.IHR"	"POLR2I"	"-0.071854418135814"	"2.29177093034372e-07"	3.94934110008918e-07
"No.IHR"	"PIAS3"	"0.0753890339636753"	"3.21015622699468e-07"	5.49739253872839e-07
"No.IHR"	"TINF2"	"0.0699125688596048"	"4.8087042278742e-07"	8.18375750582317e-07
"No.IHR"	"TDG"	"-0.0695024756931054"	"5.60964284478408e-07"	9.48791444117801e-07
"No.IHR"	"TERF2"	"0.0691634613714498"	"6.36745236671147e-07"	1.07035702360671e-06
"No.IHR"	"RCHY1"	"0.0688409546230685"	"7.17928899411441e-07"	1.19946657584594e-06
"No.IHR"	"ERCC1"	"0.0677988893731876"	"1.05416464020905e-06"	1.75055219040776e-06
"No.IHR"	"FANCF"	"0.0666352092029927"	"1.60835059051967e-06"	2.65474736025536e-06
"No.IHR"	"PARG"	"-0.0674612350645133"	"1.63083228584975e-06"	2.67573680432833e-06
"No.IHR"	"INO80D"	"0.0659561172334931"	"2.05151557320094e-06"	3.34592420867296e-06
"No.IHR"	"TDP2"	"-0.0649123554257098"	"2.96860505168081e-06"	4.81300464000321e-06
"No.IHR"	"TP53BP1"	"0.0641197511306469"	"3.91578553378567e-06"	6.31132491916043e-06
"No.IHR"	"LIG4"	"0.0639667345073147"	"4.12931959950148e-06"	6.6165705863357e-06
"No.IHR"	"HMGN1"	"-0.0636908803552787"	"4.5427640872744e-06"	7.23672883670457e-06
"No.IHR"	"GTF2H1"	"0.0630751447310448"	"5.61334390677796e-06"	8.89049844194891e-06
"No.IHR"	"PMS1"	"-0.0621066671974719"	"7.79998916351409e-06"	1.22827415563383e-05
"No.IHR"	"PIAS4"	"0.061981297760397"	"8.13652586432471e-06"	1.2739474781857e-05
"No.IHR"	"MUS81"	"-0.0606339054999875"	"1.27477722747694e-05"	1.98459636550387e-05
"No.IHR"	"EME2"	"0.0595306030886015"	"1.8287653248843e-05"	2.83097005095084e-05
"No.IHR"	"RAD23A"	"-0.0593089456346289"	"1.96482865294507e-05"	3.02451152194915e-05
"No.IHR"	"BAZ1B"	"-0.058120438207617"	"2.87485486354727e-05"	4.40061582464778e-05
"No.IHR"	"RPA2"	"-0.0575859474323177"	"3.40368982716866e-05"	5.18117229246785e-05
"No.IHR"	"BARD1"	"-0.0567995767982913"	"4.3522757297705e-05"	6.58852790031556e-05
"No.IHR"	"EYA3"	"-0.0563764026013543"	"4.96154188444914e-05"	7.46957404581904e-05
"No.IHR"	"MAPK8"	"-0.0555523566108167"	"8.87084076017265e-05"	0.000132820238704224
"No.IHR"	"UBC"	"0.0513282292925631"	"0.000221093720351583"	0.000329237387914857
"No.IHR"	"RAD9B"	"-0.051260132311146"	"0.000225400862478517"	0.00033383695307629
"No.IHR"	"PPP4C"	"-0.05114244260265"	"0.000233030919027337"	0.000343282106524142
"No.IHR"	"ABL1"	"0.0510847536017575"	"0.000236858889906431"	0.000347055271841509
"No.IHR"	"HUS1"	"-0.0497397523068507"	"0.000344703997659002"	0.000502387741268971
"No.IHR"	"NFRKB"	"0.0493202355955376"	"0.000386795679435169"	0.000560751408281674
"No.IHR"	"CHD1L"	"-0.051121892702307"	"0.000435996025450794"	0.000628752163018514
"No.IHR"	"NHEJ1"	"0.0479540814122488"	"0.000559520693713044"	0.000802663194122377
"No.IHR"	"ATRIP"	"0.0478635183845715"	"0.000573197263821225"	0.000814442094811056
"No.IHR"	"PNKP"	"0.0478603824889538"	"0.000573676366053043"	0.000814442094811056
"No.IHR"	"POT1"	"0.0475033233472942"	"0.000630731855066681"	0.000890827465403457
"No.IHR"	"ACTB"	"0.0474587772844388"	"0.000638209092070073"	0.000896765596036923
"No.IHR"	"INO80E"	"0.0470716345022122"	"0.000706751587024575"	0.000988009871656804
"No.IHR"	"FAAP20"	"-0.0465201190094674"	"0.000816263856462362"	0.00113531115061263
"No.IHR"	"COPS7B"	"-0.0458979510701406"	"0.000958591388747112"	0.0013265355581652
"No.IHR"	"RAD23B"	"-0.0457097090873762"	"0.00100598408257419"	0.00138512381218758
"No.IHR"	"RAD52"	"-0.0450296673233431"	"0.00119584954505419"	0.00163831387672424
"No.IHR"	"BABAM2"	"-0.0446672497572989"	"0.00131006280020968"	0.00178585675252464
"No.IHR"	"ALKBH5"	"-0.0433455395546917"	"0.00181725045875009"	0.0024649832955323
"No.IHR"	"VCP"	"-0.042400531490263"	"0.00244706520454727"	0.00330293530071898
"No.IHR"	"RPA3"	"-0.0402818262465089"	"0.00375587885173571"	0.00504466081066463
"No.IHR"	"APBB1"	"0.0386056621203324"	"0.00548142896985368"	0.00732639774507272
"No.IHR"	"INO80C"	"-0.0374253987218956"	"0.00709565757941524"	0.00943791347941639
"No.IHR"	"INO80B"	"-0.0368718486068487"	"0.00799046611662074"	0.0105767522509859
"No.IHR"	"SMUG1"	"-0.0365130742534734"	"0.00862310618357623"	0.011359284107211
"No.IHR"	"POLR2J"	"-0.0364758193982723"	"0.0086912989582535"	0.0113943345194328
"No.IHR"	"RPS27A"	"-0.0354110082086869"	"0.0108555170776942"	0.0141638651394677
"No.IHR"	"HERC2"	"0.033413468636375"	"0.0162372520347033"	0.0210853415047806
"No.IHR"	"POLR2A"	"-0.0314013528411398"	"0.0239003766319368"	0.0308901094205221
"No.IHR"	"ISG15"	"-0.0307007694500344"	"0.0272227191494004"	0.0350188969339705
"No.IHR"	"ACD"	"0.0301931232824473"	"0.0298724518656773"	0.0382479056597924
"No.IHR"	"SPIDR"	"-0.0294681415523326"	"0.0340392075760942"	0.0433801994225573
"No.IHR"	"XRCC1"	"0.0286289434131432"	"0.0394732322881975"	0.0500725261433616
"No.IHR"	"ERCC2"	"0.0279038198166377"	"0.0447451761392932"	0.0564985173371721
"No.IHR"	"EP300"	"0.0273836695607142"	"0.0488825058314193"	0.0614394798064628
"No.IHR"	"ALKBH2"	"0.0265358868967589"	"0.0563117661444422"	0.0704539905186172
"No.IHR"	"NBN"	"-0.026073024311972"	"0.06074982935316"	0.0756611511034811
"No.IHR"	"CUL4B"	"-0.0261180479167221"	"0.0678701897919041"	0.0841467511447137
"No.IHR"	"PMS2"	"0.0251422458959775"	"0.0705530181775326"	0.087078950363261
"No.IHR"	"PPP4R2"	"-0.0245685973133514"	"0.0772162142109652"	0.0948755277749079
"No.IHR"	"MCRS1"	"-0.0236287024117417"	"0.0892341479010222"	0.109152484486072
"No.IHR"	"RFC1"	"0.0235691415895473"	"0.0900438416111538"	0.109653389339805
"No.IHR"	"GTF2H5"	"0.0229038280324361"	"0.0994959219165977"	0.120627799137822
"No.IHR"	"RBX1"	"0.0218745454135617"	"0.115659663382607"	0.139606818356098
"No.IHR"	"MNAT1"	"0.0216234014785073"	"0.119901167111835"	0.14409175345896
"No.IHR"	"USP10"	"0.0212806222836665"	"0.125885661981807"	0.150623019139804
"No.IHR"	"POLB"	"-0.0203866022036448"	"0.142589181555384"	0.169867111939892
"No.IHR"	"XRCC5"	"0.0192117235717482"	"0.167062937881732"	0.198161233677899
"No.IHR"	"EYA1"	"0.0174490875423988"	"0.209509892132894"	0.247438407087987
"No.IHR"	"UBA52"	"0.0172829388281875"	"0.214947385788204"	0.252770745519175
"No.IHR"	"SMARCA5"	"-0.0171259500642662"	"0.218071930916055"	0.255349184064099
"No.IHR"	"PAXIP1"	"0.0170827610413191"	"0.219235071054382"	0.25561876369745
"No.IHR"	"APEX1"	"-0.0168427952190508"	"0.225778823535508"	0.262133040884446
"No.IHR"	"COPS6"	"-0.0166582242732669"	"0.230905972002351"	0.266954583665165
"No.IHR"	"ERCC4"	"0.016564667062513"	"0.233536231928891"	0.268861040119816
"No.IHR"	"PIAS1"	"0.0164154026702454"	"0.237776478875139"	0.272597302141373
"No.IHR"	"WDR48"	"0.0158250742817548"	"0.255077860364434"	0.291213890582729
"No.IHR"	"MLH1"	"0.0155269482585564"	"0.264140177225272"	0.300308749210475
"No.IHR"	"UBE2I"	"0.0152662058826841"	"0.272246057920405"	0.308245536653682
"No.IHR"	"CCNA1"	"0.01490950115002"	"0.283608355272145"	0.319788845039373
"No.IHR"	"XRCC6"	"-0.013343442567882"	"0.337250728641663"	0.378715982163179
"No.IHR"	"NTHL1"	"0.0132945281566686"	"0.339024976703994"	0.379154463742426
